config,platform,i,run,ni,nj,nk,nranks,gridpoints,gridpoints_per_rank,dt,nsteps,main_loop,total_runtime,init,termination,sec_per_step,throughput,continuity,continuity_frac,kernel_ppm_limit_pos,kernel_reconstruction_x,kernel_reconstruction_y,kernel_zonal_edge_thickness,kernel_meridional_edge_thickness,kernel_ppm_limit_pos_source,kernel_reconstruction_x_source,kernel_reconstruction_y_source,kernel_zonal_edge_thickness_source,kernel_meridional_edge_thickness_source
iturbo_GPU_amrex,gpu,2,2,64,32,100,1,204800,204800.0,600,150,20.379695,20.763441,0.356133,0.001884,0.13586463333333335,1507382.7159827463,3.418084,0.1677200762818089,0.01234,0.01964,0.01818,0.02101,0.01954,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,2,3,64,32,100,1,204800,204800.0,600,150,20.337084,20.72125,0.357388,0.001952,0.13558056000000002,1510541.0392168316,3.400932,0.1672281040880787,0.01232,0.01969,0.01817,0.02111,0.01957,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,4,1,64,64,100,1,409600,409600.0,600,150,22.60697,23.064969,0.425481,0.004325,0.15071313333333333,2717745.8987206155,4.840587,0.21411922960042853,0.01423,0.02315,0.02214,0.02457,0.0235,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,4,2,64,64,100,1,409600,409600.0,600,150,23.455263,23.912593,0.425598,0.004232,0.15636841999999998,2619454.7466809475,5.098993,0.21739227566964398,0.01469,0.02413,0.02319,0.02567,0.02466,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,4,3,64,64,100,1,409600,409600.0,600,150,22.656206,23.114803,0.426065,0.004291,0.15104137333333334,2711839.7493384373,4.850322,0.21408359369613783,0.01419,0.0231,0.02213,0.0245,0.0235,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,8,1,128,64,100,1,819200,819200.0,300,150,26.176032,26.782361,0.573447,0.004759,0.17450688,4694370.789277764,7.713875,0.2946922971365561,0.01874,0.03039,0.02962,0.03182,0.03102,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,8,2,128,64,100,1,819200,819200.0,300,150,26.237629,26.833587,0.563803,0.004862,0.17491752666666666,4683350.008493527,7.856855,0.29944988550604174,0.01867,0.03028,0.02953,0.03169,0.03091,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,8,3,128,64,100,1,819200,819200.0,300,150,26.122632,26.722758,0.568056,0.004782,0.17415088,4703967.042830906,7.692438,0.2944740790284838,0.01883,0.03058,0.02976,0.032,0.03117,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,16,1,128,128,100,1,1638400,1638400.0,300,150,35.933817,36.795545,0.829067,0.005157,0.23955877999999997,6839240.039542696,13.055782,0.36332856039201183,0.04659,0.06256,0.06046,0.06404,0.06199,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,16,2,128,128,100,1,1638400,1638400.0,300,150,35.568247,36.423396,0.822386,0.005106,0.23712164666666666,6909533.663551088,12.822278,0.3604978901546652,0.04672,0.06268,0.0605,0.06414,0.06198,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,16,3,128,128,100,1,1638400,1638400.0,300,150,35.707078,36.56377,0.823869,0.005207,0.2380471866666667,6882669.032733509,12.901192,0.361306293390907,0.04654,0.06248,0.06043,0.06395,0.06194,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,32,1,256,128,100,1,3276800,3276800.0,150,150,53.823794,55.238744,1.378446,0.00603,0.35882529333333335,9132020.682154067,24.016938,0.44621414090578604,0.07757,0.109,0.1072,0.1108,0.1091,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,32,2,256,128,100,1,3276800,3276800.0,150,150,54.250888,55.630869,1.344536,0.005785,0.3616725866666667,9060128.195505297,24.27468,0.44745221497572535,0.07745,0.1083,0.1066,0.11,0.1083,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,32,3,256,128,100,1,3276800,3276800.0,150,150,53.803123,55.192725,1.353192,0.005913,0.35868748666666667,9135529.17736764,24.104408,0.44801131711257725,0.07767,0.1094,0.1073,0.1113,0.1092,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,64,1,256,256,100,1,6553600,6553600.0,150,150,90.716044,93.124086,2.36477,0.008895,0.6047736266666667,10836451.377884159,44.885782,0.49479430562470295,0.1406,0.1958,0.1968,0.1977,0.1988,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,64,2,256,256,100,1,6553600,6553600.0,150,150,90.33414,92.722758,2.347123,0.008815,0.6022276000000001,10882264.44619941,44.876547,0.49678390694813723,0.14,0.1939,0.1946,0.1956,0.1962,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,64,3,256,256,100,1,6553600,6553600.0,150,150,90.344317,92.737474,2.350328,0.0089,0.6022954466666667,10881038.593716968,44.833689,0.49625356069712717,0.1402,0.195,0.1955,0.1969,0.1973,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,128,1,512,256,100,1,13107200,13107200.0,75,150,167.030806,171.438029,4.355967,0.012079,1.1135387066666667,11770762.81365726,91.197212,0.5459903725783374,0.2469,0.3596,0.3679,0.3615,0.3698,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,128,2,512,256,100,1,13107200,13107200.0,75,150,165.728792,170.172999,4.392267,0.012301,1.1048586133333334,11863237.378813453,89.954887,0.542783700493032,0.2469,0.3596,0.3679,0.3615,0.3698,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,128,3,512,256,100,1,13107200,13107200.0,75,150,166.747246,171.179497,4.377161,0.015928,1.1116483066666667,11790779.441118926,91.17465,0.5467835432796294,0.2469,0.3597,0.368,0.3615,0.37,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,256,1,512,512,100,1,26214400,26214400.0,75,150,301.589237,309.994668,8.322643,0.01859,2.0105949133333336,13038131.065665316,167.906654,0.5567395430626724,0.4721,0.6975,0.7147,0.6994,0.7168,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,256,2,512,512,100,1,26214400,26214400.0,75,150,308.120199,316.685163,8.483223,0.018689,2.05413466,12761772.882017383,174.327653,0.5657780748090455,0.4721,0.6974,0.7147,0.6993,0.7167,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,256,3,512,512,100,1,26214400,26214400.0,75,150,307.3144,315.719975,8.323513,0.018391,2.0487626666666667,12795235.10775935,173.251111,0.5637585189629905,0.4721,0.6977,0.7147,0.6996,0.7167,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,512,1,1024,512,100,1,52428800,52428800.0,37,150,809.21482,825.345152,16.002183,0.039875,5.394765466666667,9718457.701998092,493.663226,0.6100521317689165,1.314,2.041,2.1,2.044,2.104,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,512,2,1024,512,100,1,52428800,52428800.0,37,150,806.180601,822.341638,16.036521,0.030128,5.37453734,9755035.025954438,491.533863,0.6097068850209161,1.314,2.041,2.1,2.044,2.103,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,512,3,1024,512,100,1,52428800,52428800.0,37,150,807.620273,823.747148,16.005332,0.033758,5.384135153333333,9737645.602663072,492.588423,0.6099257775813659,1.314,2.042,2.1,2.045,2.103,tiny,tiny,tiny,tiny,tiny
